LineId,Date,Time,Level,Content,EventId,EventTemplate,ParameterList
631,Oct,10,15,02:00 test-pc kernel: [  446.546444][T12224] dlp_file_pro: uid=1000 pid=12224 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 old_ino=3932162  new_ino=3932162 old_dentry_ino=3939923 new_dentry_ino=3939923,fad656b7,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> old_ino=3932162 new_ino=3932162 old_dentry_ino=3939923 new_dentry_ino=3939923,"['02:00', '446.546444][T12224]', 'pid=12224', 'old_file=abc5 new_file=abc55']"
632,Oct,10,15,02:00 test-pc kernel: [  563.548959][T13664] Security Module dlp_file_pro removed,e52a19d3,<*> test-pc kernel: [ <*> Security Module <*> removed,"['02:00', '563.548959][T13664]', 'dlp_file_pro']"
633,Oct,10,15,02:00 test-pc kernel: [  563.548966][T13664] dlp_file_pro module exit,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['02:00', '563.548966][T13664] dlp_file_pro', 'exit']"
634,Oct,10,15,02:01 test-pc kernel: [  563.608485][T13668] dlp_file_pro module initializing.,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['02:01', '563.608485][T13668] dlp_file_pro', 'initializing.']"
635,Oct,10,15,02:01 test-pc kernel: [  563.608489][T13668] Security Module dlp_file_pro loaded with 2 hooks,beeb93c9,<*> test-pc kernel: [ <*> Security Module <*> loaded with <*> hooks,"['02:01', '563.608489][T13668]', 'dlp_file_pro', '2']"
636,Oct,10,15,02:01 test-pc kernel: [  563.608489][T13668] dlp_file_pro kernel module add LSM hooks successfully.,ba1e19c2,<*> test-pc kernel: [ <*> <*> kernel module add LSM hooks successfully.,"['02:01', '563.608489][T13668] dlp_file_pro']"
637,Oct,10,15,02:01 test-pc kernel: [  563.608496][T13668] dlp_file_pro kernel module sysfs init successfully.,8c9b742a,<*> test-pc kernel: [ <*> <*> kernel module sysfs init successfully.,"['02:01', '563.608496][T13668] dlp_file_pro']"
638,Oct,10,15,02:20 test-pc kernel: [  577.741047][T13732] dlp_file_pro: uid=1000 pid=13732 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:20', '577.741047][T13732]', 'pid=13732', 'old_file=abc55 new_file=abc5']"
639,Oct,10,15,02:21 test-pc kernel: [  582.835649][T13752] dlp_file_pro: uid=1000 pid=13752 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:21', '582.835649][T13752]', 'pid=13752', 'old_file=abc5 new_file=abc55']"
640,Oct,10,15,02:22 test-pc kernel: [  584.255907][T13761] dlp_file_pro: uid=1000 pid=13761 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:22', '584.255907][T13761]', 'pid=13761', 'old_file=abc55 new_file=abc5']"
641,Oct,10,15,02:23 test-pc kernel: [  585.178756][T13765] dlp_file_pro: uid=1000 pid=13765 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:23', '585.178756][T13765]', 'pid=13765', 'old_file=abc5 new_file=abc55']"
642,Oct,10,15,02:24 test-pc kernel: [  585.967743][T13769] dlp_file_pro: uid=1000 pid=13769 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:24', '585.967743][T13769]', 'pid=13769', 'old_file=abc55 new_file=abc5']"
643,Oct,10,15,02:25 test-pc kernel: [  586.839519][T13773] dlp_file_pro: uid=1000 pid=13773 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['02:25', '586.839519][T13773]', 'pid=13773', 'old_file=abc5 new_file=abc55']"
644,Oct,10,15,15:40 test-pc kernel: [  587.639839][T13774] dlp_file_pro: uid=1000 pid=13774 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['15:40', '587.639839][T13774]', 'pid=13774', 'old_file=abc55 new_file=abc5']"
645,Oct,10,15,15:40 test-pc kernel: [ 1383.187084][T18968] Security Module dlp_file_pro removed,e52a19d3,<*> test-pc kernel: [ <*> Security Module <*> removed,"['15:40', '1383.187084][T18968]', 'dlp_file_pro']"
646,Oct,10,15,15:40 test-pc kernel: [ 1383.187091][T18968] dlp_file_pro module exit,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['15:40', '1383.187091][T18968] dlp_file_pro', 'exit']"
647,Oct,10,15,15:40 test-pc kernel: [ 1383.264257][T18972] dlp_file_pro module initializing.,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['15:40', '1383.264257][T18972] dlp_file_pro', 'initializing.']"
648,Oct,10,15,15:40 test-pc kernel: [ 1383.264260][T18972] Security Module dlp_file_pro loaded with 2 hooks,beeb93c9,<*> test-pc kernel: [ <*> Security Module <*> loaded with <*> hooks,"['15:40', '1383.264260][T18972]', 'dlp_file_pro', '2']"
649,Oct,10,15,15:40 test-pc kernel: [ 1383.264260][T18972] dlp_file_pro kernel module add LSM hooks successfully.,ba1e19c2,<*> test-pc kernel: [ <*> <*> kernel module add LSM hooks successfully.,"['15:40', '1383.264260][T18972] dlp_file_pro']"
650,Oct,10,15,15:40 test-pc kernel: [ 1383.264267][T18972] dlp_file_pro kernel module sysfs init successfully.,8c9b742a,<*> test-pc kernel: [ <*> <*> kernel module sysfs init successfully.,"['15:40', '1383.264267][T18972] dlp_file_pro']"
651,Oct,10,15,15:43 test-pc kernel: [ 1386.343750][T18985] dlp_file_pro: uid=1000 pid=18985 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['15:43', '1386.343750][T18985]', 'pid=18985', 'old_file=abc5 new_file=abc55']"
652,Oct,10,15,15:45 test-pc kernel: [ 1386.343753][T18985] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['15:45', '1386.343753][T18985]', 'old_path=/data/home/test']"
653,Oct,10,15,15:45 test-pc kernel: [ 1387.637146][T19058] dlp_file_pro: uid=1000 pid=19058 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['15:45', '1387.637146][T19058]', 'pid=19058', 'old_file=abc55 new_file=abc5']"
654,Oct,10,15,15:46 test-pc kernel: [ 1387.637149][T19058] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['15:46', '1387.637149][T19058]', 'old_path=/data/home/test']"
655,Oct,10,15,15:46 test-pc kernel: [ 1388.633956][T19123] dlp_file_pro: uid=1000 pid=19123 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['15:46', '1388.633956][T19123]', 'pid=19123', 'old_file=abc5 new_file=abc55']"
656,Oct,10,15,15:46 test-pc kernel: [ 1388.633959][T19123] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['15:46', '1388.633959][T19123]', 'old_path=/data/home/test']"
657,Oct,10,15,15:46 test-pc kernel: [ 1389.488928][T19127] dlp_file_pro: uid=1000 pid=19127 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['15:46', '1389.488928][T19127]', 'pid=19127', 'old_file=abc55 new_file=abc5']"
658,Oct,10,15,16:47 test-pc kernel: [ 1389.488931][T19127] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['16:47', '1389.488931][T19127]', 'old_path=/data/home/test']"
659,Oct,10,15,16:47 test-pc kernel: [ 1450.112463][T20431] Security Module dlp_file_pro removed,e52a19d3,<*> test-pc kernel: [ <*> Security Module <*> removed,"['16:47', '1450.112463][T20431]', 'dlp_file_pro']"
660,Oct,10,15,16:47 test-pc kernel: [ 1450.112468][T20431] dlp_file_pro module exit,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['16:47', '1450.112468][T20431] dlp_file_pro', 'exit']"
661,Oct,10,15,16:47 test-pc kernel: [ 1450.157783][T20435] dlp_file_pro module initializing.,bbe35078,<*> test-pc kernel: [ <*> <*> module <*>,"['16:47', '1450.157783][T20435] dlp_file_pro', 'initializing.']"
662,Oct,10,15,16:47 test-pc kernel: [ 1450.157787][T20435] Security Module dlp_file_pro loaded with 2 hooks,beeb93c9,<*> test-pc kernel: [ <*> Security Module <*> loaded with <*> hooks,"['16:47', '1450.157787][T20435]', 'dlp_file_pro', '2']"
663,Oct,10,15,16:47 test-pc kernel: [ 1450.157787][T20435] dlp_file_pro kernel module add LSM hooks successfully.,ba1e19c2,<*> test-pc kernel: [ <*> <*> kernel module add LSM hooks successfully.,"['16:47', '1450.157787][T20435] dlp_file_pro']"
664,Oct,10,15,16:47 test-pc kernel: [ 1450.157795][T20435] dlp_file_pro kernel module sysfs init successfully.,8c9b742a,<*> test-pc kernel: [ <*> <*> kernel module sysfs init successfully.,"['16:47', '1450.157795][T20435] dlp_file_pro']"
665,Oct,10,15,16:56 test-pc kernel: [ 1458.765178][T20463] dlp_file_pro: uid=1000 pid=20463 comm=/usr/bin/mv rename sensitive file old_file=abc5 new_file=abc55 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['16:56', '1458.765178][T20463]', 'pid=20463', 'old_file=abc5 new_file=abc55']"
666,Oct,10,15,16:56 test-pc kernel: [ 1458.765180][T20463] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['16:56', '1458.765180][T20463]', 'old_path=/data/home/test']"
667,Oct,10,15,16:57 test-pc kernel: [ 1458.765181][T20463] dlp_file_pro: new_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['16:57', '1458.765181][T20463]', 'new_path=/data/home/test']"
668,Oct,10,15,16:57 test-pc kernel: [ 1459.818938][T20467] dlp_file_pro: uid=1000 pid=20467 comm=/usr/bin/mv rename sensitive file old_file=abc55 new_file=abc5 dir_ino=3932162  inode_ino=3939923,480a21b4,<*> test-pc kernel: [ <*> dlp_file_pro: uid=1000 <*> comm=/usr/bin/mv rename sensitive file <*> <*> dir_ino=3932162 inode_ino=3939923,"['16:57', '1459.818938][T20467]', 'pid=20467', 'old_file=abc55 new_file=abc5']"
669,Oct,10,15,16:57 test-pc kernel: [ 1459.818940][T20467] dlp_file_pro: old_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['16:57', '1459.818940][T20467]', 'old_path=/data/home/test']"
670,Oct,10,15,16:57 test-pc kernel: [ 1459.818941][T20467] dlp_file_pro: new_path=/data/home/test,8e73bd79,<*> test-pc kernel: [ <*> dlp_file_pro: <*>,"['16:57', '1459.818941][T20467]', 'new_path=/data/home/test']"
